Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,On Report,Sin Bins,Send Offs,Stint One,Stint Two
10,Roosters,Boyd Cordner,11,2nd,80,0,0,0,0,0,0,0,48,12,124,0,37,0,0,0,0,2,12,11,3.09,0,0,0,0,2,3,15,0.25,0.917,33,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,80,0
10,Roosters,Angus Crichton,12,2nd,59,0,0,0,0,0,0,0,50,10,101,0,39,0,0,0,0,3,10,9,3.29,0,0,0,0,2,2,12,0.2,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,59,0
10,Roosters,Lachlan Lam,14,Interchange,13,0,0,0,0,0,0,0,16,1,11,0,2,0,0,0,0,0,0,1,2.64,1,11,0,0,0,20,21,20,0.938,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
10,Roosters,Sitili Tupouniua,15,Interchange,28,0,0,0,0,0,0,0,28,4,45,19,10,0,0,0,0,0,3,3,3.64,0,0,0,1,0,0,4,0,0.929,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0
10,Roosters,Mitchell Aubusson,16,Interchange,33,0,0,0,0,0,0,0,25,3,22,0,10,0,0,0,0,2,3,3,3.95,0,0,0,0,0,0,3,0,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
10,Roosters,Lindsay Collins,17,Prop,41,0,0,0,0,0,0,0,31,11,119,61,30,0,0,0,0,0,7,9,3.54,0,0,0,0,1,1,12,0.09,0.903,28,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,27,12
10,Roosters,Isaac Liu,20,Interchange,43,0,0,0,0,0,0,0,42,11,104,30,28,0,0,0,0,0,8,9,3.08,0,0,0,0,0,1,11,0.09,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,8
10,Raiders,Charnze Nicoll-Klokstad,1,Fullback,80,0,0,0,0,0,0,0,29,11,83,4,18,0,0,1,0,1,1,11,3.62,1,5,0,1,2,9,23,0.82,0.917,11,0,1,0,2,1,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,80,0
10,Raiders,Nick Cotric,2,Winger,80,0,0,0,0,0,0,0,19,12,90,13,33,0,0,0,0,2,1,12,3.59,0,0,0,0,0,0,13,0,1.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Raiders,Jarrod Croker,3,Centre,80,12,1,4,4,0,1.0,0,20,6,33,0,9,0,0,0,0,0,0,5,3.83,0,0,0,0,0,7,11,1.17,0.7859999999999999,11,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80,0
10,Raiders,Michael Oldfield,4,Centre,41,0,0,0,0,0,0,0,17,3,35,0,14,0,0,0,0,2,0,3,3.31,0,0,0,0,0,0,3,0,0.909,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0
10,Raiders,Jordan Rapana,5,Winger,80,0,0,0,0,0,0,0,20,11,113,7,34,0,0,0,0,1,1,8,4.06,1,7,0,1,0,5,18,0.45,0.684,13,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
10,Raiders,Jack Wighton,6,Five-Eighth,80,0,0,0,0,0,0,0,45,11,110,0,25,1,0,0,0,3,0,8,2.49,1,7,0,0,3,33,49,3,0.85,17,3,0,0,0,8,299,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,80,0
10,Raiders,George Williams,7,Halfback,80,4,1,0,0,0,0,0,60,6,60,3,8,1,0,0,0,4,0,3,4.16,0,0,0,1,3,24,39,4,0.833,20,2,2,0,0,9,285,1,0,1,0,0,2,0,1,0,0,1,1,1,0,0,80,0
10,Raiders,Josh Papalii,8,Prop,59,4,1,0,0,0,0,0,61,19,218,25,54,1,0,0,0,0,16,16,3.62,0,0,0,0,0,1,19,0.05,0.938,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,54
10,Raiders,Siliva Havili,9,Hooker,48,0,0,0,0,0,0,0,45,12,105,0,26,0,0,0,0,1,7,9,3.18,5,32,0,0,1,31,41,2.58,0.919,34,1,2,0,0,1,42,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,15
10,Raiders,Dunamis Lui,10,Prop,46,4,1,0,0,0,0,0,56,14,113,0,29,1,0,0,0,3,14,13,3.45,0,0,2,0,0,0,14,0,0.929,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21
10,Raiders,Hudson Young,11,2nd,80,0,0,0,0,0,0,0,32,5,60,0,22,0,0,0,0,0,5,4,3.37,0,0,0,0,0,0,5,0,0.85,34,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,80,0
10,Raiders,Elliott Whitehead,12,2nd,80,0,0,0,0,0,0,0,41,9,53,0,12,0,0,0,0,2,8,7,4.39,0,0,0,0,0,6,14,0.67,0.971,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
10,Raiders,Joseph Tapine,13,Interchange,54,0,0,0,0,0,0,0,50,19,167,10,44,0,1,1,0,0,18,16,3.42,0,0,0,2,0,3,22,0.16,0.958,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33
10,Raiders,Tom Starling,14,Interchange,48,0,0,0,0,0,0,0,48,6,61,0,22,0,1,1,0,2,1,4,3.78,5,45,0,0,1,74,77,12.33,0.9390000000000001,31,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
10,Raiders,Kai O'Donnell,15,Lock,26,0,0,0,0,0,0,0,25,5,40,0,11,0,0,0,0,0,5,5,3.16,0,0,0,0,0,0,5,0,0.9129999999999999,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
10,Raiders,Ryan Sutton,16,Interchange,39,0,0,0,0,0,0,0,33,11,94,11,23,0,0,0,0,1,9,9,3.35,0,0,0,0,1,1,11,0.09,0.92,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
10,Raiders,Semi Valemei,21,Interchange,40,0,0,0,0,0,0,0,5,6,39,0,15,0,0,0,0,1,0,5,3.94,1,7,0,0,0,0,6,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0
10,Storm,Ryan Papenhuyzen,1,Fullback,71,0,0,0,0,0,0,0,32,14,124,19,38,0,0,0,0,3,0,13,3.93,1,16,0,0,2,11,25,0.79,1.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
10,Storm,Paul Momirovski,2,Winger,80,0,0,0,0,0,0,0,31,9,139,10,33,2,0,0,0,5,0,6,3.41,0,0,0,0,1,3,15,0.33,0.75,3,1,0,0,0,2,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,80,0
10,Storm,Justin Olam,3,Centre,66,0,0,0,0,0,0,0,17,7,52,0,21,0,0,0,0,4,0,4,3.34,2,10,0,1,0,2,9,0.29,0.8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,66,0
10,Storm,Brenko Lee,4,Centre,80,4,1,0,0,0,0,0,32,10,81,13,36,1,0,0,0,1,0,8,3.44,0,0,0,1,0,4,14,0.4,0.867,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,80,0
10,Storm,Josh Addo-Carr,5,Winger,80,8,2,0,0,0,0,0,37,6,154,0,27,1,0,0,0,1,0,4,5.02,2,15,0,0,1,2,10,0.33,1.0,3,0,0,1,0,1,13,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,80,0
10,Storm,Cameron Munster,6,Five-Eighth,80,4,1,0,0,0,0,0,52,16,98,0,25,1,1,1,0,3,0,9,4.12,1,0,0,2,5,25,40,1.56,0.762,16,4,1,0,0,4,75,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Storm,Jahrome Hughes,7,Halfback,80,0,0,0,0,0,0,0,39,11,107,0,30,0,2,1,0,2,0,6,4.29,0,0,1,0,6,28,40,2.55,0.95,19,0,1,0,1,2,4,0,0,2,0,0,0,0,3,3,0,0,1,0,0,0,80,0
10,Storm,Brandon Smith,8,Prop,53,4,1,0,0,0,0,0,42,15,119,0,42,1,0,0,0,1,11,11,3.92,1,5,0,0,2,14,26,0.93,0.857,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,25
10,Storm,Cameron Smith,9,Hooker,80,14,0,6,7,1,0.875,0,85,10,50,0,6,0,2,2,0,2,3,3,4.8,5,33,0,0,7,127,129,12.7,0.95,38,0,2,0,0,5,161,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,80,0
10,Storm,Christian Welch,10,Prop,52,0,0,0,0,0,0,0,39,14,116,14,44,0,0,0,0,0,11,6,3.11,0,0,0,6,1,8,21,0.57,0.909,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25,26
10,Storm,Felise Kaufusi,11,2nd,80,0,0,0,0,0,0,0,48,13,96,0,46,0,0,0,0,2,13,11,3.47,0,0,0,2,0,3,16,0.23,0.917,33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,80,0
10,Storm,Kenneath Bromwich,12,2nd,80,0,0,0,0,0,0,0,41,11,110,0,54,0,0,0,0,3,11,10,2.98,0,0,0,0,0,3,15,0.27,0.9,27,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,80,0
10,Storm,Dale Finucane,13,Lock,34,0,0,0,0,0,0,0,25,9,95,23,36,0,0,0,0,0,7,8,3.68,0,0,0,0,2,3,12,0.33,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,0
10,Storm,Tino Faasuamaleaui,15,Interchange,41,0,0,0,0,0,0,0,44,12,120,32,51,0,0,0,0,5,10,11,3.97,0,0,0,0,0,1,14,0.08,0.955,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0
10,Storm,Marion Seve,16,Interchange,14,0,0,0,0,0,0,0,4,3,39,0,24,0,0,0,0,0,0,2,3.8,0,0,0,0,0,0,3,0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
10,Storm,Nelson Asofa-Solomona,17,Interchange,40,8,2,0,0,0,0,0,83,16,157,40,61,2,0,0,0,9,12,12,3.54,1,9,0,2,1,0,16,0,0.882,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13
10,Storm,Albert Vete,18,Interchange,29,0,0,0,0,0,0,0,11,8,60,11,21,0,0,0,0,0,7,8,4.14,0,0,0,0,0,3,11,0.38,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,8
10,Titans,Corey Thompson,1,Fullback,80,0,0,0,0,0,0,0,13,7,52,0,20,0,0,0,0,1,0,6,4.43,0,0,0,0,1,11,21,1.57,0.7,7,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,0
10,Titans,Anthony Don,2,Winger,80,0,0,0,0,0,0,0,5,7,48,12,15,0,0,0,0,1,1,8,3.24,0,0,0,0,0,2,11,0.29,0.33299999999999996,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Titans,Brian Kelly,3,Centre,80,4,1,0,0,0,0,0,30,12,93,0,37,0,0,0,0,1,0,9,3.9,2,7,0,1,1,5,17,0.42,0.778,14,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,80,0
10,Titans,Phillip Sami,4,Centre,80,0,0,0,0,0,0,0,21,9,56,0,15,0,0,0,0,2,1,8,3.23,0,0,0,0,0,6,12,0.67,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,80,0
10,Titans,Treymain Spry,5,Winger,80,0,0,0,0,0,0,0,8,9,63,14,21,0,0,0,0,0,0,8,3.64,0,0,0,0,0,2,11,0.22,0.833,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
10,Titans,Ashley Taylor,6,Five-Eighth,80,2,0,1,1,0,1.0,0,36,8,42,0,8,0,0,1,0,0,0,2,2.96,1,0,0,1,4,28,41,3.5,0.813,13,3,0,0,0,10,253,1,1,3,0,0,0,2,0,0,0,0,1,0,0,0,80,0
10,Titans,Jamal Fogarty,7,Halfback,70,0,0,0,0,0,0,0,23,10,70,0,21,0,0,0,0,1,0,5,4.82,0,0,0,0,2,24,35,2.4,0.826,19,2,2,0,0,3,53,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,70,0
10,Titans,Moeaki Fotuaika,8,Prop,56,0,0,0,0,0,0,0,30,13,105,0,36,0,0,0,0,1,13,13,3.61,0,0,0,0,0,1,14,0.08,0.7929999999999999,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,34
10,Titans,Erin Clark,9,Hooker,45,0,0,0,0,0,0,0,34,2,7,0,0,0,0,0,0,0,0,1,6.2,0,0,0,0,5,44,45,22,0.8859999999999999,31,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13
10,Titans,Jaimin Jolliffe,10,Prop,35,0,0,0,0,0,0,0,24,7,72,14,30,0,0,0,0,1,6,7,3.29,0,0,0,0,0,0,7,0,0.8,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9
10,Titans,Beau Fermor,11,2nd,80,0,0,0,0,0,0,0,34,8,57,0,26,0,0,0,0,0,8,6,3.95,0,0,0,0,0,1,10,0.13,0.905,38,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,0,0,0,80,0
10,Titans,Keegan Hipgrave,12,2nd,80,0,0,0,0,0,0,0,4,3,28,0,11,0,0,0,0,1,3,2,3.86,0,0,0,0,0,1,4,0.33,0.643,27,12,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80,0
10,Titans,Jai Arrow,13,Lock,58,0,0,0,0,0,0,0,42,14,99,0,39,0,0,0,0,0,13,10,3.46,0,0,0,2,1,9,23,0.64,0.8540000000000001,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18
10,Titans,Tanah Boyd,14,Interchange,35,0,0,0,0,0,0,0,9,5,18,0,12,0,0,0,0,0,1,1,4.84,4,9,0,0,1,46,49,9.2,0.875,14,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,34,0
10,Titans,Tyrone Peachey,15,Interchange,55,0,0,0,0,0,0,0,40,7,42,0,12,0,0,0,0,7,6,5,4.41,1,4,0,1,0,6,13,0.86,0.8440000000000001,27,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,55,0
10,Titans,Sam Lisone,16,Interchange,24,0,0,0,0,0,0,0,16,8,58,9,18,0,0,0,0,0,5,5,4.07,0,0,0,0,0,2,8,0.25,0.929,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0
10,Titans,Jarrod Wallace,17,Interchange,22,0,0,0,0,0,0,0,12,6,47,10,19,0,0,0,0,0,5,6,4.36,0,0,0,0,0,2,8,0.33,0.833,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
10,Wests Tigers,Adam Doueihi,1,Fullback,80,0,0,0,0,0,0,0,29,18,195,38,56,0,0,0,0,3,1,15,3.49,1,10,0,0,1,13,32,0.72,0.667,2,0,1,0,0,2,30,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,80,0
10,Wests Tigers,David Nofoaluma,2,Winger,80,4,1,0,0,0,0,0,58,23,184,68,48,1,0,1,0,5,0,16,3.38,1,12,0,1,0,5,25,0.22,0.857,6,1,0,0,2,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Wests Tigers,Chris Lawrence,3,Centre,80,0,0,0,0,0,0,0,31,9,67,0,27,0,1,1,0,0,1,7,3.33,0,0,0,0,0,6,12,0.67,0.857,24,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,80,0
10,Wests Tigers,Moses Mbye,4,Centre,80,12,0,6,9,0,0.6667000000000001,0,29,8,63,0,19,0,0,0,0,0,0,6,3.73,2,28,0,2,2,15,22,1.88,0.833,15,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,80,0
10,Wests Tigers,Tommy Talau,5,Winger,80,0,0,0,0,0,0,0,19,15,113,41,40,0,0,0,0,1,1,13,3.22,1,7,0,2,0,0,15,0,0.667,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Wests Tigers,Billy Walters,6,Five-Eighth,80,4,1,0,0,0,0,0,72,13,96,10,25,0,1,1,0,2,0,5,2.69,1,9,0,2,4,39,51,3,0.927,38,1,2,0,0,3,89,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,80,0
10,Wests Tigers,Benji Marshall,7,Halfback,80,4,1,0,0,0,0,0,77,12,79,8,19,0,2,1,0,0,0,4,3.09,2,19,0,1,3,37,61,3.08,0.938,15,0,1,0,1,18,546,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,80,0
10,Wests Tigers,Josh Aloiai,8,Prop,55,0,0,0,0,0,0,0,50,17,212,36,90,0,0,0,0,2,15,17,3.56,0,0,0,0,1,1,18,0.06,0.9259999999999999,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,27
10,Wests Tigers,Harry Grant,9,Hooker,64,4,1,0,0,0,0,0,53,14,117,0,20,1,0,0,0,1,2,8,4.03,10,98,0,0,7,109,119,7.79,0.907,39,4,0,0,0,2,9,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,63,0
10,Wests Tigers,Russell Packer,10,Prop,52,0,0,0,0,0,0,0,44,15,148,24,73,0,0,0,0,0,13,14,3.03,0,0,0,1,0,0,15,0,0.968,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,27
10,Wests Tigers,Luke Garner,11,2nd,80,8,2,0,0,0,0,0,68,8,73,0,19,2,0,0,0,2,7,5,4.14,0,0,0,1,0,0,9,0,0.8859999999999999,31,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,80,0
10,Wests Tigers,Luciano Leilua,12,2nd,80,8,2,0,0,0,0,0,100,19,180,22,71,2,0,0,0,5,18,15,3.22,0,0,0,2,0,0,19,0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Wests Tigers,Matthew Eisenhuth,13,Lock,61,0,0,0,0,0,0,0,38,14,123,13,43,0,0,0,0,1,13,14,3.65,0,0,0,0,0,4,18,0.29,0.862,25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8
10,Wests Tigers,Sam McIntyre,14,Interchange,31,4,1,0,0,0,0,0,31,12,93,0,32,0,0,0,0,1,12,12,3.13,0,0,0,0,0,1,15,0.08,0.833,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
10,Wests Tigers,Thomas Mikaele,15,Interchange,28,0,0,0,0,0,0,0,29,11,111,13,46,0,0,0,0,2,9,9,2.96,0,0,0,1,0,1,12,0.09,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27,0
10,Wests Tigers,Luke Brooks,16,Interchange,16,0,0,0,0,0,0,0,27,5,72,0,10,1,0,0,0,5,0,1,3.16,0,0,0,1,0,7,11,1.4,0.75,3,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,16,0
10,Wests Tigers,Chris McQueen,17,Interchange,13,0,0,0,0,0,0,0,10,3,25,0,12,0,0,0,0,0,3,3,2.79,0,0,0,0,0,0,4,0,0.8,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
10,Broncos,Tesi Niu,1,Fullback,80,0,0,0,0,0,0,0,11,14,93,33,30,0,0,0,0,0,0,14,4.43,1,8,0,0,0,15,30,1.07,0.667,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,0
10,Broncos,Jamayne Isaako,2,Winger,80,0,0,0,0,0,0,0,9,10,52,9,19,0,0,0,0,2,0,11,3.52,0,0,0,0,0,6,21,0.6,0.5379999999999999,7,4,2,0,5,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,80,0
10,Broncos,Darius Boyd,4,Centre,80,0,0,0,0,0,0,0,22,9,72,0,28,0,0,0,0,1,0,9,3.2,1,1,0,0,1,5,14,0.56,0.9329999999999999,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0
10,Broncos,Xavier Coates,5,Winger,80,0,0,0,0,0,0,0,13,15,84,21,34,0,0,0,0,1,1,15,3.5,0,0,0,0,0,2,17,0.13,0.5,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Broncos,Anthony Milford,6,Five-Eighth,80,0,0,0,0,0,0,0,33,8,75,0,24,0,0,0,0,1,0,6,3.17,2,21,0,0,2,23,43,2.88,0.909,10,1,0,0,0,13,424,0,1,2,0,0,1,1,1,0,0,2,1,0,0,0,80,0
10,Broncos,Brodie Croft,7,Halfback,80,0,0,0,0,0,0,0,35,2,25,0,10,0,0,0,0,1,0,2,3.06,0,0,0,0,1,26,32,13,0.8440000000000001,27,3,2,0,0,4,97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Broncos,Tevita Pangai Junior,8,Prop,62,0,0,0,0,0,0,0,60,16,140,0,65,0,0,0,0,3,16,10,3.12,0,0,0,6,0,1,19,0.06,0.9329999999999999,28,1,1,0,0,1,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,28
10,Broncos,Issac Luke,9,Hooker,50,0,0,0,0,0,0,0,14,4,24,0,4,0,0,0,0,1,2,3,4.25,2,19,0,0,0,58,61,14.5,0.7809999999999999,25,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,29,19
10,Broncos,Payne Haas,10,Prop,80,0,0,0,0,0,0,0,79,14,141,12,73,0,0,0,0,3,13,14,3.06,0,0,0,0,0,4,19,0.29,0.937,59,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
10,Broncos,Ben Te'o,11,2nd,30,0,0,0,0,0,0,0,19,2,20,0,7,0,0,0,0,0,2,3,3.87,0,0,0,0,0,0,3,0,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
10,Broncos,Corey Oates,12,2nd,64,0,0,0,0,0,0,0,46,5,42,0,19,1,0,0,0,1,5,5,3.82,0,0,0,0,0,1,5,0.2,0.8909999999999999,41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
