Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,On Report,Sin Bins,Send Offs,Stint One,Stint Two
15,Eels,Clinton Gutherson,1,Fullback,80,0,0,0,0,0,0,0,43,19,180,63,54,0,1,1,0,3,0,13,3.84,0,0,0,0,0,18,37,0.95,0.75,6,1,1,0,4,3,25,2,0,3,0,0,0,0,2,1,0,0,0,0,0,0,80,0
15,Eels,Maika Sivo,2,Winger,80,4,1,0,0,0,0,0,40,14,152,32,48,2,0,0,0,1,0,10,5.07,0,0,0,1,0,2,17,0.14,1.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
15,Eels,Michael Jennings,3,Centre,80,0,0,0,0,0,0,0,28,13,113,18,64,0,1,0,0,1,0,11,3.07,1,8,0,0,0,7,18,0.54,0.857,18,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,80,0
15,Eels,Waqa Blake,4,Centre,80,4,1,0,0,0,0,0,37,13,120,4,53,1,0,0,0,1,0,12,3.55,0,0,0,0,0,4,14,0.31,0.8,16,2,2,0,0,1,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,80,0
15,Eels,Blake Ferguson,5,Winger,80,0,0,0,0,0,0,0,22,11,107,0,44,0,0,0,0,2,0,11,4s,0,0,0,0,1,7,20,0.64,0.8,8,1,1,0,2,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80,0
15,Eels,Dylan Brown,6,Five-Eighth,80,0,0,0,0,0,0,0,38,12,119,0,29,1,0,0,0,0,0,8,3.83,1,8,0,0,9,47,56,3.92,0.875,21,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
15,Eels,Mitchell Moses,7,Halfback,80,6,0,1,2,2,0.75,0,62,8,42,0,2,0,1,0,0,1,0,1,6.16,0,0,0,0,2,46,64,5.75,0.8109999999999999,30,4,3,0,0,16,488,0,7,0,0,0,1,0,2,2,0,0,0,0,0,0,80,0
15,Eels,Reagan Campbell-Gillard,8,Prop,44,0,0,0,0,0,0,0,22,11,77,25,27,0,0,0,0,0,9,10,3.7,0,0,0,0,0,2,13,0.18,0.8079999999999999,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18
15,Eels,Reed Mahoney,9,Hooker,52,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,74,0,0.897,26,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34,18
15,Eels,Junior Paulo,10,Prop,47,0,0,0,0,0,0,0,36,12,90,0,36,0,0,0,0,2,10,7,3.68,0,0,0,3,2,6,16,0.5,0.773,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18
