Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,On Report,Sin Bins,Send Offs,Stint One,Stint Two
13,Dragons,Tariq Sims,12,2nd,50,0,0,0,0,0,0,0,24,10,92,0,40,0,0,0,0,0,10,10,3.41,0,0,0,0,0,2,14,0.2,0.95,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,50,0
13,Dragons,Jackson Ford,13,Lock,65,0,0,0,0,0,0,0,41,12,120,0,60,0,0,0,0,2,12,12,3.04,0,0,0,0,1,2,14,0.17,0.813,39,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,33
13,Dragons,Tristan Sailor,14,Interchange,48,0,0,0,0,0,0,0,43,4,38,0,4,0,0,1,0,1,0,1,3.04,0,0,0,0,0,23,35,5.75,0.833,20,3,1,0,0,11,285,2,6,3,0,0,0,1,0,0,0,0,0,0,0,0,48,0
13,Dragons,Josh Kerr,15,Prop,40,0,0,0,0,0,0,0,33,10,97,12,50,0,0,0,0,0,9,10,3.28,0,0,0,0,0,1,11,0.1,0.9329999999999999,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15
13,Dragons,Trent Merrin,16,Interchange,23,0,0,0,0,0,0,0,29,7,76,13,38,0,0,0,0,0,6,6,3.3,0,0,0,1,1,0,8,0,0.96,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22,0
13,Dragons,Tyrell Fuimaono,17,Interchange,30,0,0,0,0,0,0,0,16,7,78,0,33,0,0,0,0,0,7,6,3.26,0,0,0,0,0,1,8,0.14,0.917,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0
13,Dragons,Kaide Ellis,21,Interchange,18,0,0,0,0,0,0,0,16,7,70,24,35,0,0,0,0,0,5,7,3.29,0,0,0,0,0,1,8,0.14,0.9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
13,Roosters,James Tedesco,1,Fullback,80,0,0,0,0,0,0,0,20,18,182,27,57,0,0,0,0,0,0,15,3.14,2,33,0,0,6,15,31,0.83,0.8,4,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80,0
13,Roosters,Ryan Hall,2,Winger,80,0,0,0,0,0,0,0,42,22,174,26,73,1,0,0,0,5,2,21,2.74,1,7,0,1,0,1,26,0.05,0.75,3,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80,0
13,Roosters,Joseph Manu,4,Centre,80,8,2,0,0,0,0,0,46,11,77,0,22,1,0,0,0,3,0,10,2.78,1,2,0,0,0,3,17,0.27,0.792,19,4,1,0,1,1,12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,80,0
13,Roosters,Matt Ikuvalu,5,Winger,66,0,0,0,0,0,0,0,17,13,102,15,47,0,0,0,0,1,1,13,3.66,0,0,0,0,0,0,16,0,0.6,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,60,5
13,Roosters,Luke Keary,6,Five-Eighth,80,4,1,0,0,0,0,0,63,20,158,0,28,1,0,1,0,1,1,4,2.95,1,12,0,3,7,38,57,1.9,0.889,16,2,0,0,0,10,218,2,5,2,0,0,0,0,1,1,0,1,0,0,0,0,80,0
13,Roosters,Lachlan Lam,7,Halfback,80,0,0,0,1,0,0,0,63,10,68,0,20,0,1,1,0,0,0,3,3.49,0,0,0,2,1,33,50,3.3,0.912,31,1,2,0,0,12,384,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,80,0
13,Roosters,Jake Friend,9,Hooker,80,0,0,0,0,0,0,0,66,6,50,0,4,1,0,0,0,1,0,1,2.72,6,50,0,1,0,123,124,20.5,0.9179999999999999,56,2,3,0,0,1,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80,0
13,Roosters,Siosiua Taukeiaho,10,Prop,80,4,0,2,3,0,0.6667000000000001,0,80,27,288,0,132,0,0,0,0,5,23,20,3.13,0,0,0,2,6,5,28,0.19,0.8809999999999999,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
13,Roosters,Sitili Tupouniua,11,2nd,80,4,1,0,0,0,0,0,75,15,160,7,74,0,0,0,0,5,14,12,3.59,0,0,0,0,0,3,19,0.2,0.927,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80,0
13,Roosters,Mitchell Aubusson,12,Centre,80,4,1,0,0,0,0,0,45,11,115,0,49,1,1,0,0,3,1,9,3.06,0,0,0,0,0,5,16,0.45,0.857,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
13,Roosters,Isaac Liu,13,Lock,54,0,0,0,0,0,0,0,51,12,127,0,54,0,1,1,0,2,11,11,3.6,0,0,0,0,2,8,19,0.67,0.966,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22
13,Roosters,Drew Hutchison,14,Interchange,32,0,0,0,1,0,0,0,22,6,52,0,28,0,0,1,0,0,6,6,2.67,0,0,0,0,1,3,9,0.5,0.9329999999999999,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14
13,Roosters,Poasa Faamausili,15,Interchange,31,0,0,0,0,0,0,0,28,9,92,16,48,0,0,0,0,1,7,9,2.95,0,0,0,0,0,0,9,0,0.9470000000000001,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8
13,Roosters,Nat Butcher,16,2nd,80,0,0,0,0,0,0,0,58,8,61,0,25,0,0,0,0,1,8,8,2.77,0,0,0,0,0,1,9,0.13,0.946,53,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
13,Roosters,Lindsay Collins,17,Prop,39,0,0,0,0,0,0,0,27,11,105,41,39,0,0,0,0,0,7,12,3.91,0,0,0,0,0,0,12,0,0.9129999999999999,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7
13,Roosters,Daniel Fifita,18,Interchange,10,0,0,0,0,0,0,0,7,4,35,0,18,0,0,0,0,0,4,4,3.33,0,0,0,0,0,0,4,0,0.857,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
13,Roosters,Max Bailey,20,Interchange,8,0,0,0,0,0,0,0,7,2,23,0,11,0,0,0,0,1,2,1,1.6,0,0,0,0,0,0,3,0,0.889,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0
13,Sea Eagles,Brendan Elliot,1,Fullback,80,0,0,0,0,0,0,0,27,19,178,118,49,0,0,0,0,3,0,18,4.17,0,0,0,0,4,8,27,0.42,0.833,5,1,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,80,0
13,Sea Eagles,Jorge Taufua,2,Winger,80,4,1,0,0,0,0,0,26,14,123,5,53,1,0,0,0,2,0,13,3.81,0,0,0,0,1,0,16,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,80,0
13,Sea Eagles,Tevita Funa,3,Centre,80,4,1,0,0,0,0,0,46,5,54,0,10,2,1,1,0,1,0,2,3.68,0,0,0,1,0,5,8,1,0.882,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
13,Sea Eagles,Moses Suli,4,Centre,80,4,1,0,0,0,0,0,39,11,116,0,42,1,0,0,0,3,1,9,2.88,0,0,0,0,0,2,12,0.18,0.875,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
13,Sea Eagles,Reuben Garrick,5,Winger,80,6,0,3,4,0,0.75,0,20,9,87,22,21,0,0,0,0,0,0,9,3.44,0,0,0,0,0,0,11,0,1.0,7,0,0,0,0,1,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,80,0
13,Sea Eagles,Cade Cust,6,Five-Eighth,80,0,0,0,0,0,0,0,59,13,99,0,16,1,1,1,0,4,0,8,3.59,1,8,0,0,5,26,39,2,0.9440000000000001,17,0,1,0,0,6,160,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0
13,Sea Eagles,Daly Cherry-Evans,7,Halfback,80,0,0,0,0,0,0,0,57,10,94,4,23,1,1,1,0,3,0,6,3.12,2,24,0,1,9,53,73,5.3,0.9329999999999999,14,1,0,0,0,14,374,0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,80,0
13,Sea Eagles,Addin Fonua-Blake,8,Prop,19,0,0,0,0,0,0,0,15,4,42,0,19,0,0,0,0,0,4,4,2.99,0,0,0,0,0,0,4,0,0.846,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
13,Sea Eagles,Danny Levi,9,Hooker,51,0,0,0,0,0,0,0,36,9,90,0,29,0,0,0,0,0,0,4,2.95,9,90,0,2,0,77,82,8.56,0.9620000000000001,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,22
13,Sea Eagles,Martin Taupau,10,Prop,52,0,0,0,0,0,0,0,59,12,110,0,46,0,1,0,0,4,12,8,3.49,0,0,0,2,0,3,15,0.25,0.971,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,52,0
13,Sea Eagles,Jake Trbojevic,13,Lock,80,0,0,0,0,0,0,0,63,22,193,0,72,0,0,0,0,0,19,17,3s,0,0,0,1,3,13,32,0.59,1.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,80,0
13,Sea Eagles,Lachlan Croker,14,Interchange,29,0,0,0,0,0,0,0,22,4,28,0,6,0,0,0,0,1,1,2,4.16,3,21,0,1,3,41,43,10.25,0.9,18,2,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0
13,Sea Eagles,Corey Waddell,15,2nd,80,0,0,0,0,0,0,0,37,10,77,0,34,0,2,1,0,0,10,7,3.63,0,0,0,1,0,3,15,0.3,0.912,31,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,80,0
13,Sea Eagles,Sean Keppie,16,Interchange,24,0,0,0,0,0,0,0,18,7,63,9,19,0,0,0,0,0,5,6,3.5,0,0,0,0,0,1,7,0.14,0.9229999999999999,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
13,Sea Eagles,Taniela Paseka,17,Interchange,47,0,0,0,0,0,0,0,47,18,179,39,81,0,0,0,0,2,15,17,3.31,0,0,0,1,0,0,19,0,0.897,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10
13,Sea Eagles,Haumole Olakau'atu,18,2nd,75,4,1,0,0,0,0,0,78,12,145,0,67,1,0,0,0,8,12,11,4.12,0,0,0,0,0,0,13,0,0.9390000000000001,31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4
13,Sea Eagles,Morgan Boyle,20,Interchange,24,0,0,0,0,0,0,0,26,7,78,15,35,0,0,0,0,0,6,7,3.13,0,0,0,0,0,0,8,0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,9
13,Warriors,Roger Tuivasa-Sheck,1,Fullback,80,0,0,0,0,0,0,0,43,22,218,67,100,0,0,0,0,4,1,21,3.68,4,52,0,1,1,16,39,0.73,0.917,11,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,80,0
13,Warriors,Patrick Herbert,2,Winger,80,10,2,1,1,0,1.0,0,44,19,171,34,53,1,0,0,0,1,1,19,2.96,0,0,0,0,0,0,24,0,0.75,3,0,1,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80,0
13,Warriors,Adam Pompey,3,Centre,80,0,0,0,0,0,0,0,22,8,65,0,30,0,1,1,0,0,0,7,3.82,1,7,0,0,0,1,9,0.13,0.81,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0
13,Warriors,Peta Hiku,4,Centre,80,4,1,0,0,0,0,0,31,13,114,0,36,0,1,1,0,0,1,7,3.9,0,0,0,2,0,12,23,0.92,0.733,11,2,2,0,0,1,16,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,80,0
13,Warriors,George Jennings,5,Winger,80,4,1,0,0,0,0,0,40,16,179,15,63,1,0,0,0,3,1,14,3.22,2,26,0,0,0,0,17,0,0.5,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,0
13,Warriors,Kodi Nikorima,6,Five-Eighth,80,2,0,1,2,0,0.5,0,57,8,32,2,10,0,0,2,0,0,0,5,3.43,1,8,0,1,1,18,42,2.25,0.857,18,3,0,0,1,16,540,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,80,0
13,Warriors,Chanel Harris-Tavita,7,Halfback,80,2,0,1,2,0,0.5,0,48,3,24,0,8,0,1,1,0,1,0,2,5s,0,0,0,1,4,37,46,12.33,0.865,32,3,2,0,0,6,164,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,80,0
13,Warriors,Jamayne Taunoa-Brown,8,Prop,36,0,0,0,0,0,0,0,34,8,85,0,39,0,0,0,0,0,8,8,3.44,0,0,0,0,0,0,8,0,0.92,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,10
13,Warriors,Karl Lawton,9,Hooker,65,0,0,0,0,0,0,0,40,5,48,0,23,0,0,0,0,2,1,5,2.79,4,40,0,1,1,66,72,13.2,0.929,39,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,53,19
13,Warriors,Jack Hetherington,10,Prop,70,0,0,0,0,0,0,0,29,7,77,0,34,0,0,0,0,2,7,5,3.04,0,0,0,0,0,1,8,0.14,0.9059999999999999,29,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,70,0
13,Warriors,Eliesa Katoa,11,2nd,61,4,1,0,0,0,0,0,26,1,9,0,5,0,0,0,0,0,1,1,4s,0,0,0,0,0,1,4,1,0.909,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
13,Warriors,Tohu Harris,12,2nd,75,0,0,0,0,0,0,0,57,20,214,27,84,0,0,0,0,0,17,19,3.4,0,0,0,0,3,6,25,0.3,0.95,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,25
13,Warriors,Jazz Tevaga,13,Lock,50,0,0,0,0,0,0,0,61,15,154,0,63,1,0,0,0,0,15,14,3.49,0,0,0,0,0,8,23,0.53,0.951,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,31,17
13,Warriors,Wayde Egan,14,Interchange,27,0,0,0,0,0,0,0,16,1,12,0,2,0,0,0,0,0,0,1,4.2,1,12,0,0,0,33,34,33,0.895,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
13,Warriors,Adam Blair,15,Interchange,24,0,0,0,0,0,0,0,27,8,88,18,32,0,0,0,0,1,7,8,2.7,0,0,0,0,0,0,8,0,0.87,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
13,Warriors,Daniel Alvaro,16,Interchange,21,0,0,0,0,0,0,0,27,4,45,0,17,0,0,0,0,0,4,4,3.39,0,0,0,0,0,0,4,0,0.9620000000000001,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0
13,Warriors,Lachlan Burr,17,Interchange,39,0,0,0,0,0,0,0,28,8,74,17,25,0,0,0,0,0,6,8,3.41,0,0,0,0,0,0,8,0,0.871,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13,Rabbitohs,Latrell Mitchell,1,Fullback,80,0,0,0,0,0,0,0,53,16,204,88,54,1,1,1,0,4,0,10,3.65,0,0,0,1,0,21,35,1.31,0.75,6,1,1,0,2,2,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0
13,Rabbitohs,Alex Johnston,2,Winger,80,0,0,0,0,0,0,0,19,7,62,13,14,1,0,0,0,0,1,7,3.61,1,10,0,0,0,1,11,0.14,0.727,8,1,2,0,2,1,27,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,80,0
13,Rabbitohs,Campbell Graham,3,Centre,80,0,0,0,0,0,0,0,32,16,154,0,60,0,0,0,0,1,1,14,3.87,0,0,0,1,0,7,19,0.44,0.9,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,80,0
13,Rabbitohs,Dane Gagai,4,Centre,80,4,1,0,0,0,0,0,55,12,121,1,39,2,1,0,0,6,1,11,3.42,0,0,0,0,0,3,13,0.25,0.684,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
13,Rabbitohs,Jaxson Paulo,5,Winger,80,0,0,0,0,0,0,0,21,12,106,30,40,0,0,1,0,0,0,10,3.98,0,0,0,1,1,5,19,0.42,0.7140000000000001,5,1,1,0,3,1,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,80,0
13,Rabbitohs,Cody Walker,6,Five-Eighth,80,0,0,0,0,0,0,0,22,10,78,0,26,0,0,0,0,0,0,4,4.77,0,0,0,2,3,32,44,3.2,0.75,15,5,0,1,0,5,125,0,1,2,0,0,0,0,1,1,0,0,2,0,0,0,80,0
13,Rabbitohs,Adam Reynolds,7,Halfback,80,16,1,4,4,2,0.8571,0,63,5,28,0,7,0,0,0,0,0,0,2,3.74,0,0,0,0,1,24,45,4.8,0.9570000000000001,22,0,1,0,0,16,349,4,4,3,0,0,1,1,2,1,0,1,0,0,0,0,80,0
13,Rabbitohs,Tevita Tatola,8,Prop,41,0,0,0,0,0,0,0,34,14,125,0,54,0,0,0,0,0,14,13,3.35,0,0,0,0,1,0,14,0,0.875,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22
13,Rabbitohs,Damien Cook,9,Hooker,80,0,0,0,0,0,0,0,51,8,66,0,17,0,0,0,0,0,2,5,4.15,6,47,0,0,1,118,123,14.75,0.93,53,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,80,0
13,Rabbitohs,Thomas Burgess,10,Prop,46,4,1,0,0,0,0,0,50,15,159,48,56,1,0,0,0,2,12,14,3.71,0,0,0,0,0,1,17,0.07,0.955,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22,22
13,Rabbitohs,Bayley Sironen,12,2nd,56,0,0,0,0,0,0,0,26,4,46,0,18,0,0,0,0,0,4,4,3.27,0,0,0,0,0,2,6,0.5,0.889,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
13,Rabbitohs,Cameron Murray,13,Lock,80,0,0,0,0,0,0,0,45,11,109,25,43,0,0,0,0,0,7,7,3.79,1,6,0,2,0,2,14,0.18,1.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80,0
13,Rabbitohs,Mark Nicholls,14,Interchange,42,4,1,0,0,0,0,0,59,11,123,0,49,1,0,0,0,3,11,10,3.62,0,0,0,0,2,0,11,0,0.966,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
13,Rabbitohs,Liam Knight,15,2nd,40,0,0,0,0,0,0,0,37,13,143,0,60,0,0,0,0,0,13,9,4.16,0,0,0,2,1,4,17,0.31,0.92,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14
13,Rabbitohs,Patrick Mago,16,Interchange,28,0,0,0,0,0,0,0,32,12,120,52,40,0,0,0,0,3,7,9,3.24,0,0,0,1,0,1,14,0.08,0.917,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,23,4
13,Rabbitohs,Keaon Koloamatangi,17,Interchange,43,0,0,0,0,0,0,0,33,13,157,16,68,0,0,0,0,0,11,12,3.61,0,0,0,0,0,2,14,0.15,0.9470000000000001,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,10
13,Rabbitohs,Jack Johns,18,Interchange,24,0,0,0,0,0,0,0,15,7,44,0,14,0,0,0,0,1,6,6,3.33,0,0,0,0,0,2,8,0.29,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0
13,Broncos,Darius Boyd,1,Fullback,80,0,0,0,0,0,0,0,31,10,72,33,16,1,2,1,0,0,0,7,3.42,1,10,0,0,2,17,28,1.7,0.813,13,1,2,0,2,1,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,80,0
13,Broncos,Richard Kennar,2,Winger,80,0,0,0,0,0,0,0,35,14,141,14,51,1,0,0,0,2,1,12,2.99,0,0,0,0,0,1,15,0.07,0.846,11,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,80,0
13,Broncos,Kotoni Staggs,3,Centre,80,2,0,1,2,0,0.5,0,26,8,68,0,35,0,0,0,0,1,0,5,2.76,1,11,0,0,1,5,14,0.63,0.917,22,2,0,0,1,2,19,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,80,0
13,Broncos,Herbie Farnworth,4,Centre,80,4,1,0,0,0,0,0,35,9,72,0,15,1,0,0,0,0,2,6,2.93,0,0,0,0,1,4,11,0.44,0.9229999999999999,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,80,0
13,Broncos,Xavier Coates,5,Winger,80,0,0,0,0,0,0,0,22,8,64,0,30,0,0,0,0,2,1,7,3.86,0,0,0,1,0,2,11,0.25,0.9229999999999999,12,1,0,0,0,1,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,80,0
13,Broncos,Brodie Croft,6,Five-Eighth,80,0,0,0,0,0,0,0,24,4,37,0,14,0,0,0,0,0,0,4,3.7,0,0,0,0,1,20,31,5,0.875,21,2,1,0,0,6,172,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0,80,0
13,Broncos,Tom Dearden,7,Halfback,80,0,0,0,0,0,0,0,64,6,77,0,22,0,2,1,0,4,0,4,4.17,0,0,0,2,1,20,37,3.33,0.88,22,3,0,0,3,8,279,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,80,0
13,Broncos,Thomas Flegler,8,Prop,40,0,0,0,0,0,0,0,27,7,62,21,27,0,0,0,0,0,5,7,3.19,0,0,0,0,0,1,8,0.14,0.958,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,15
13,Broncos,Jake Turpin,9,Hooker,65,0,0,0,0,0,0,0,47,2,20,0,6,0,0,0,0,0,1,2,2.94,1,13,0,1,5,93,94,46.5,0.9420000000000001,49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,65,0
13,Broncos,Payne Haas,10,Prop,80,0,0,0,0,0,0,0,78,19,238,0,125,0,0,0,0,3,18,18,3.04,0,0,0,0,0,1,19,0.05,0.943,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0
