Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,On Report,Sin Bins,Send Offs,Stint One,Stint Two
2,Bulldogs,Dallin Watene-Zelezniak,1,Fullback,71,0,0,0,0,0,0,0,19,21,184,57,53,0,0,0,0,1,0,15,3.1,0,0,0,3,1,8,30,0.38,0.75,3,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,1,0,71,0
2,Bulldogs,Nick Meaney,2,Winger,80,0,0,0,0,0,0,0,42,21,183,18,52,1,0,1,0,4,0,18,3.58,6,68,0,0,0,4,25,0.19,0.667,2,0,1,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80,0
2,Bulldogs,Reimis Smith,3,Centre,80,0,0,0,0,0,0,0,14,10,86,0,29,0,0,0,0,1,0,9,3.26,1,9,0,0,0,5,14,0.5,0.875,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80,0
2,Bulldogs,Will Hopoate,4,Centre,80,0,0,0,0,0,0,0,26,18,180,12,77,0,0,0,0,0,0,15,3.34,3,23,0,1,2,7,23,0.39,0.722,13,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,80,0
2,Bulldogs,Christian Crichton,5,Winger,80,4,1,0,0,0,0,0,15,10,110,14,45,0,0,0,0,1,0,10,2.74,1,14,0,0,0,3,15,0.3,0.25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
2,Bulldogs,Brandon Wakeham,6,Five-Eighth,80,4,0,2,3,0,0.6667000000000001,0,46,7,52,8,3,0,0,0,0,2,0,1,4.36,0,0,0,0,4,26,37,3.71,0.9620000000000001,25,1,0,0,1,8,221,0,3,1,0,0,0,1,2,2,0,0,0,0,0,0,80,0
2,Bulldogs,Lachlan Lewis,7,Halfback,55,4,1,0,0,0,0,0,39,6,44,0,0,0,0,0,0,0,0,1,5.8,0,0,0,0,0,23,34,3.83,0.7140000000000001,15,5,1,0,0,9,363,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,54,0
2,Bulldogs,Aiden Tolman,8,Prop,70,0,0,0,0,0,0,0,64,14,128,9,48,0,0,0,0,1,11,10,3.1,0,0,0,0,0,5,17,0.36,0.9440000000000001,51,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18
2,Bulldogs,Jeremy Marshall-King,9,Hooker,80,0,0,0,0,0,0,0,44,3,31,0,12,0,0,0,0,0,0,3,2.95,3,31,0,0,4,81,82,27,0.917,55,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,80,0
2,Bulldogs,Dylan Napa,10,Prop,57,0,0,0,0,0,0,0,42,11,106,15,40,0,0,0,0,0,10,10,3.71,0,0,0,1,1,1,13,0.09,0.86,43,6,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28,28
2,Bulldogs,Josh Jackson,11,2nd,80,0,0,0,0,0,0,0,46,8,72,0,24,0,0,0,0,1,7,7,3.13,0,0,0,0,1,4,10,0.5,0.898,44,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
2,Bulldogs,Joe Stimson,12,2nd,28,0,0,0,0,0,0,0,11,1,7,0,1,0,1,0,0,0,1,1,3.96,0,0,0,0,0,2,3,2,0.882,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0
2,Bulldogs,Adam Elliott,13,Lock,66,0,0,0,0,0,0,0,58,17,139,0,37,0,1,1,0,1,12,11,2.8,0,0,0,0,3,6,18,0.35,0.8959999999999999,43,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,19
2,Bulldogs,Dean Britt,14,Interchange,53,0,0,0,0,0,0,0,31,8,89,15,37,0,0,0,0,2,7,7,3.58,0,0,0,0,1,0,8,0,0.857,24,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0
2,Bulldogs,Renouf To'omaga,15,Interchange,25,4,1,0,0,0,0,0,34,4,52,0,8,1,0,0,0,1,4,3,3.03,0,0,0,0,0,1,6,0.25,0.9470000000000001,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,0
2,Bulldogs,Raymond Faitala-Mariner,16,Interchange,23,0,0,0,0,0,0,0,23,5,42,0,16,0,0,0,0,1,5,2,2.82,0,0,0,0,0,0,6,0,0.917,22,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,15,7
2,Bulldogs,Jake Averillo,17,Interchange,25,0,0,0,0,0,0,0,11,4,41,0,16,0,0,1,0,0,2,3,3.01,0,0,0,0,1,3,7,0.75,0.75,3,1,0,0,0,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0
