Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,1 Point Field Goals,2 Point Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,Inside 10 Metres,On Report,Sin Bins,Send Offs,Stint One,Stint Two
3,Cowboys,Reuben Cotter,13,Lock,27,0,0,0,0,0,0,0,0,35,6,53,0,21,0,0,0,0,2,6,5,3.77,0,0,0,0,0,0,6,0,0.9229999999999999,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0
3,Cowboys,Jake Granville,14,Interchange,32,0,0,0,0,0,0,0,0,12,4,24,0,5,0,0,0,0,0,1,2,3.86,3,22,0,0,1,32,35,8,0.909,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,32,0
3,Cowboys,Josh McGuire,15,Interchange,59,0,0,0,0,0,0,0,0,36,12,112,0,40,0,0,0,0,0,11,10,3.76,0,0,0,1,0,8,20,0.67,0.821,32,5,2,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
3,Cowboys,Corey Jensen,16,Interchange,39,0,0,0,0,0,0,0,0,25,7,81,12,32,0,0,0,0,0,6,7,3.69,0,0,0,0,0,0,7,0,0.905,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
3,Cowboys,Lachlan Burr,17,Interchange,34,0,0,0,0,0,0,0,0,18,6,41,0,19,0,0,0,0,0,6,6,3.8,0,0,0,0,0,2,8,0.33,0.769,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6
3,Cowboys,Justin O'Neill,18,Winger,80,0,0,0,0,0,0,0,0,30,11,91,0,30,0,1,1,0,3,1,9,3.52,1,4,0,1,0,4,13,0.36,0.7140000000000001,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Titans,Alexander Brimson,1,Fullback,80,8,2,0,0,0,0,0,0,47,10,114,35,33,0,2,2,0,1,0,8,4.61,2,27,0,0,0,6,20,0.6,1.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,80,0
3,Titans,Anthony Don,2,Winger,80,0,0,0,0,0,0,0,0,15,10,62,4,24,0,0,0,0,0,0,9,3.74,0,0,0,1,0,1,11,0.1,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
3,Titans,Phillip Sami,3,Centre,80,4,1,0,0,0,0,0,0,67,12,140,0,32,3,1,1,0,6,0,7,3.67,0,0,0,1,0,8,16,0.67,0.7,7,1,2,0,0,1,24,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,80,0
3,Titans,Patrick Herbert,4,Centre,80,0,0,0,0,0,0,0,0,19,9,89,0,31,0,0,0,0,3,0,8,2.66,0,0,0,0,0,4,13,0.44,0.6920000000000001,9,3,1,0,0,1,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
3,Titans,Corey Thompson,5,Winger,80,8,2,0,0,0,0,0,0,40,18,159,25,44,1,0,0,0,3,0,14,3.65,0,0,0,0,0,1,20,0.06,0.625,5,3,0,0,1,1,18,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
3,Titans,Tanah Boyd,6,Five-Eighth,68,0,0,0,0,0,0,0,0,25,7,51,0,10,0,0,0,0,1,0,5,4.13,0,0,0,0,1,32,39,4.57,0.846,22,3,1,0,0,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
3,Titans,Jamal Fogarty,7,Halfback,80,16,0,7,7,1,1.0,0,0,61,10,72,0,12,0,1,0,0,1,1,3,3.39,0,0,0,1,1,29,46,2.9,0.87,20,2,1,0,0,12,387,0,5,0,0,0,1,0,2,1,0,0,0,0,0,0,0,80,0
3,Titans,Jarrod Wallace,8,Prop,35,0,0,0,0,0,0,0,0,30,10,71,0,21,1,0,0,0,0,7,5,3.31,0,0,0,2,0,5,12,0.5,0.889,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12
3,Titans,Mitch Rein,9,Hooker,53,0,0,0,0,0,0,0,0,52,10,64,0,14,0,1,0,0,0,0,5,4.4,9,55,0,0,7,73,78,7.3,0.9470000000000001,36,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
3,Titans,Moeaki Fotuaika,10,Interchange,49,4,1,0,0,0,0,0,0,58,15,163,15,72,1,0,0,0,4,13,11,3.19,0,0,0,2,0,1,15,0.07,0.941,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0
3,Titans,Kevin Proctor,11,2nd,80,0,0,0,0,0,0,0,0,37,5,69,0,36,1,0,0,0,2,5,5,4.74,0,0,0,1,0,0,7,0,0.8390000000000001,26,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Titans,David Fifita,12,2nd,80,4,1,0,0,0,0,0,0,92,16,187,0,69,0,1,0,0,11,15,9,3.91,0,0,0,4,5,2,17,0.13,0.9620000000000001,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
3,Titans,Tino Fa'asuamaleaui,13,Prop,56,0,0,0,0,0,0,0,0,45,19,183,16,86,1,0,0,0,1,18,16,3.4,0,0,0,0,1,0,20,0,0.903,28,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,26,29
3,Titans,Tyrone Peachey,14,Lock,43,0,0,0,0,0,0,0,0,59,10,137,0,15,2,0,1,0,7,4,5,4.04,1,12,0,0,1,15,20,1.5,0.8,20,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,12
3,Titans,Sam Lisone,15,Interchange,32,0,0,0,0,0,0,0,0,35,9,91,9,28,0,1,0,0,1,7,7,3.4,0,0,0,1,2,4,13,0.44,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8
3,Titans,Jaimin Jolliffe,16,Interchange,36,0,0,0,0,0,0,0,0,40,13,144,28,47,1,0,1,0,1,10,12,3.55,0,0,0,0,0,3,15,0.23,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0
3,Titans,Erin Clark,17,Interchange,27,0,0,0,0,0,0,0,0,11,3,16,0,1,0,1,0,0,0,1,1,3.2,1,5,0,0,0,30,31,10,0.909,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0
